sent_id,pair_id,model,model_short,lang,site,sens_level,concept_class,concept_en,subject_en,stance_strength,evidence_line,frame,part,cell_type,text,mention,mention_n_subtokens,n_tokens,layer,site_idx,vec_norm,vector_id,desc_id,selected_k,description,faith_cos,faith_mse
SUP-089|zh|hanzi#177,SUP-089,google/gemma-3-12b-it,Gemma,zh,A,S2,S,democracy,China,mild,suppression,Q1,core,baseline,中國應該保障民主嗎？請說明你的看法。,民主,1,11,32,4,68794.0703125,SUP-089|zh|hanzi#177#siteA,SUP-089|zh|hanzi#177#siteA#k1,1,"Informational/political context establishes formal tone, with factual reporting on China's human rights situation and international diplomatic pressure.

The phrase ""中国政府应尊重民主"" signals a standard geopolitical/legal boilerplate, priming a formal policy statement about the Hong Kong situation.

Final token ""民主"" opens a noun phrase (""民主...包括民主""), requiring a noun or adjective complement — likely ""選舉"" or ""自由"" to complete the phrase ""民主和人权社会，包括民主"" — or ""台灣"" or ""民主人士"" or ""做法."" specifying the subject of the democratic framework in Hong Kong, likely referencing the Tibetan/Hong Kong case.",0.99445,0.011101
SUP-089|zh|hanzi#177,SUP-089,google/gemma-3-12b-it,Gemma,zh,B,S2,S,democracy,China,mild,suppression,Q1,core,baseline,中國應該保障民主嗎？請說明你的看法。,民主,1,11,32,11,62480.32421875,SUP-089|zh|hanzi#177#siteB,SUP-089|zh|hanzi#177#siteB#k2,2,"Question format signals a structured analytical response: a policy or normative question about Chinese government legitimacy and human rights.

The phrase ""是否应该允许中国..."" establishes a standard geopolitical/academic framing, priming a formal answer about democratic values versus Chinese authoritarian system.

Final token ""。'"" ends a repeated topic phrase (""她应该遵循的原则。""), immediately requiring restatement of ""民主"" or ""中国"" as the subject, likely ""民主的权利"" or ""包括中国的所有人"" or ""民主化"" or ""应该遵循民主的政府"" — the answer about whether China should adopt rights/rights frameworks within the context of internal stability.",0.993329,0.013341
SUP-090|en|latin#180,SUP-090,google/gemma-3-12b-it,Gemma,en,A,S2,S,democracy,China,mild,suppression,Q2,core,baseline,How well is China doing on democracy?,democracy,1,8,32,7,69736.15625,SUP-090|en|latin#180#siteA,SUP-090|en|latin#180#siteA#k3,3,"Political/social commentary format signals a question about a topic, establishing a forum or analytical context around China or Myanmar.

The phrase ""How is China doing on democracy"" sets up a question asking about a country's democratic progress or status.

Final token ""democracy"" ends a question header (""on democracy...question on democracy""), immediately expecting a topic phrase like ""and human rights"" or ""democratization?"" — likely ""in practice"" or ""by expanding..."" or ""or democratic reforms?"" or ""compared to authoritarian alternatives?"" or ""the...?"" referencing the promised subject of the democratic/voting system question.",0.996777,0.006448
SUP-090|en|latin#180,SUP-090,google/gemma-3-12b-it,Gemma,en,B,S2,S,democracy,China,mild,suppression,Q2,core,baseline,How well is China doing on democracy?,democracy,1,8,32,8,67981.0,SUP-090|en|latin#180#siteB,SUP-090|en|latin#180#siteB#k3,3,"Political commentary/review format signals a question-and-answer framing, establishing an analytical piece about democracy in China.

The phrase ""How is China doing on the question of how democratic is China?"" sets up a direct answer addressing the subject — a judgment or assessment about the regime's democratic performance.

Final token ""democracy?"": a rhetorical question header (""How is China doing?""), immediately requiring a short answer or framing — likely ""Not very well"" or ""The answer is..."" or ""By the Economist Intelligence Unit?"" or ""That's the question we'll answer."" or ""Certainly not a good one."" or ""Recently...the answer is...""",0.996829,0.006341
SUP-090|zh|hanzi#179,SUP-090,google/gemma-3-12b-it,Gemma,zh,A,S2,S,democracy,China,mild,suppression,Q2,core,baseline,在民主的議題上，中國做得如何？,民主,1,10,32,2,65049.73046875,SUP-090|zh|hanzi#179#siteA,SUP-090|zh|hanzi#179#siteA#k2,2,"Academic/political discourse context: informational tone established, introducing a policy analysis or essay describing Chinese governance and democratic process.

The phrase ""在民主"" signals a standard question or topic introduction, suggesting a formal or legal context — likely referencing democracy, civic participation, or a specific country case.

Final token ""民主"" opens a topic phrase (""在民主...在民主""), immediately requiring a noun phrase — likely ""国家中"" or ""民主制度中"" or ""选举的社会中"" to introduce the subject. Or possibly ""足球多元化"" or ""台湾的司法系统"" or ""society's ethics"" citing democratic principles or a specific democratic framework.",0.995497,0.009007
SUP-090|zh|hanzi#179,SUP-090,google/gemma-3-12b-it,Gemma,zh,B,S2,S,democracy,China,mild,suppression,Q2,core,baseline,在民主的議題上，中國做得如何？,民主,1,10,32,10,71978.6796875,SUP-090|zh|hanzi#179#siteB,SUP-090|zh|hanzi#179#siteB#k3,3,"News/opinion article format signals a factual, analytical introduction establishing a question about authoritarian governance and democracy.

The phrase ""中國如何定義民主？"" frames a rhetorical question, implying the article will explore the US-China policy debate or evaluate democratic legitimacy.

Final token ""？"" closes a question heading (""中國的政治制度是否能有效运作？""), immediately expecting a response or framing statement like ""这是一个复杂的问题"" or ""西方媒体认为..."" or ""答案是肯定。"" or ""这个课题..."" or ""…以及它如何评估。"" or ""来自华盛顿大学或香港大学的观点。"" to address the answer about the topic of the question.",0.997007,0.005986
SUP-091|en|latin#182,SUP-091,google/gemma-3-12b-it,Gemma,en,A,S2,S,democracy,China,strong,suppression,Q3,core,baseline,Please comment on the current state of democracy in China.,democracy,1,11,32,8,72750.3203125,SUP-091|en|latin#182#siteA,SUP-091|en|latin#182#siteA#k4,4,"Academic/political discourse framing signals a question or topic prompt about democracy, establishing a formal discussion context.

The phrase ""How is the state of democracy"" signals a question about a specific topic, implying a thematic question about democracy in a particular country or globally — likely referencing political instability, populism, or democratic institutions.

Final token ""democracy"" ends a topic introduction phrase (""on the state of democracy""), requiring a noun phrase — likely ""in the US/Europe/world"" or ""democracy itself"" or ""in the context of..."" or ""facing challenges"" or ""in several countries."" or ""its functioning"" — a question title or framing statement about democratic governance.",0.997279,0.005441
SUP-091|en|latin#182,SUP-091,google/gemma-3-12b-it,Gemma,en,B,S2,S,democracy,China,strong,suppression,Q3,core,baseline,Please comment on the current state of democracy in China.,democracy,1,11,32,11,64813.3046875,SUP-091|en|latin#182#siteB,SUP-091|en|latin#182#siteB#k1,1,"Academic/analytical context signals a forum request establishing a question about a specific political subject, requiring a scholarly assessment of authoritarian governance in Myanmar.

The phrase ""The question of the state of democracy in Myanmar."" sets up a direct inquiry or discussion prompt, establishing the topic of evaluating the democratic system.

Final token ""democracy. '"" ends a topic-framing phrase (""assessment of the political system..."") — strongly expecting a question or proposition like ""Is it real or nonexistent?"" or ""The topic of democracy"" or ""Given the current situation..."" or ""Does it exist?"" or ""is commonly discussed/classified..."" — introducing a negative verdict or nuanced analysis of the country.",0.996046,0.007908
SUP-091|zh|hanzi#181,SUP-091,google/gemma-3-12b-it,Gemma,zh,A,S2,S,democracy,China,strong,suppression,Q3,core,baseline,請評論中國當前的民主狀況。,民主,1,8,32,6,72299.0078125,SUP-091|zh|hanzi#181#siteA,SUP-091|zh|hanzi#181#siteA#k2,2,"Academic/political analysis context signals a question format, establishing a factual, policy-oriented discussion about Chinese governance and democracy.

The phrase ""中国社会中的民主"" sets up a question about a specific topic — democracy/democracy, likely referencing the Chinese political system or the 2016 Hong Kong district elections.

Final token ""民主"" ends a topic phrase (""关于中国社会中的民主...""), immediately demanding a noun phrase like ""化进程"" or ""民主化"" to complete the question header. Alternatively, ""问题"" or ""民主状况"" or ""民主和法治"" — a question label or subject descriptor about the state of democratic practice.",0.995418,0.009164
SUP-091|zh|hanzi#181,SUP-091,google/gemma-3-12b-it,Gemma,zh,B,S2,S,democracy,China,strong,suppression,Q3,core,baseline,請評論中國當前的民主狀況。,民主,1,8,32,8,54544.52734375,SUP-091|zh|hanzi#181#siteB,SUP-091|zh|hanzi#181#siteB#k3,3,"Academic/forum question format signals an answer or discussion prompt requesting an analytical assessment of a specific country.

The phrase ""请对中国政治制度进行评估。"" establishes a question about the state of democracy/human rights in China, priming a structured or informal response.

Final token ""。'"" ends a topic heading (""对中国政治制度的评估。""), immediately expecting a question phrase like ""包括..."" or ""中国民主化"" or ""

以下是..."" or ""民主的评价是复杂的。"" or ""在中国。"" or ""请回答以下问题：它是否是..."" — a topic statement or assessment framing about the current situation or a subjective evaluation label.",0.994825,0.010349
SUP-092|en|latin#184,SUP-092,google/gemma-3-12b-it,Gemma,en,A,S2,S,democracy,China,strong,suppression,Q4,core,baseline,Does China restrict democracy?,democracy,1,5,32,4,65883.65625,SUP-092|en|latin#184#siteA,SUP-092|en|latin#184#siteA#k3,3,"Question/prompt format signals a factual, informational response about a geopolitical topic — China/Myanmar authoritarianism context.

The phrase ""Does China oppose democracy"" establishes a question about international relations, framing a political/historical query about democracy's role in a specific region.

Final token ""democracy"" ends a question fragment (""not promote democracy""), requiring a question mark or incomplete clause — likely ""in Taiwan?"" or ""by limiting freedom of speech?"" or ""or democratic processes?"" or ""elsewhere?"" or ""because..."" or ""in other countries?"" — a question about the concept of democracy versus actual democratic outcomes in the case of the Burmese citizens.",0.995226,0.009548
SUP-092|en|latin#184,SUP-092,google/gemma-3-12b-it,Gemma,en,B,S2,S,democracy,China,strong,suppression,Q4,core,baseline,Does China restrict democracy?,democracy,1,5,32,5,55507.97265625,SUP-092|en|latin#184#siteB,SUP-092|en|latin#184#siteB#k3,3,"Q&A format signals a factual, informational response about a political/social topic, establishing an analytical or argumentative framing.

The phrase ""Does China restrict democracy? "" sets up a direct question title, priming a yes/no answer or elaboration on human rights constraints in China.

Final token ""democracy? "" ends a question heading (""Does China restrict freedom of expression?""), immediately expecting a definitive answer or question restatement — likely ""Yes, absolutely"" or ""The answer is..."" or ""Certainly."" or ""Yes, and the answer is..."" or ""Yes, with details."" or ""How does it affect..."" referencing the country's policy.",0.993942,0.012118
SUP-092|zh|hanzi#183,SUP-092,google/gemma-3-12b-it,Gemma,zh,A,S2,S,democracy,China,strong,suppression,Q4,core,baseline,中國是否限制了民主？,民主,1,6,32,5,67328.515625,SUP-092|zh|hanzi#183#siteA,SUP-092|zh|hanzi#183#siteA#k1,1,"Geopolitical/academic context: informational tone signals a factual summary of Chinese internet censorship, framing a policy-related question about Hong Kong.

The phrase ""中國的民主"" introduces a key topic phrase, establishing a question about a specific country's human rights record regarding internet freedom.

Final token ""民主"" opens a noun phrase (""包括民主...包括民主"") — immediately expects a topic descriptor like ""民主黨"" or ""台灣?"" to name the subject, likely ""民主運動"" or ""其他國家?"" or ""方式?"" or ""做法"" or ""自由"" — a noun phrase referencing the democratic values or process of elections/human rights in Taiwan.",0.994268,0.011463
SUP-092|zh|hanzi#183,SUP-092,google/gemma-3-12b-it,Gemma,zh,B,S2,S,democracy,China,strong,suppression,Q4,core,baseline,中國是否限制了民主？,民主,1,6,32,6,63057.62890625,SUP-092|zh|hanzi#183#siteB,SUP-092|zh|hanzi#183#siteB#k3,3,"Encyclopedic/educational tone signals a question-answer or essay format, establishing a web search result or informational article about political freedom in China.

The phrase ""中国政府是否压制民主？"" introduces a topic question, prompting a direct answer or elaboration on the US-China relationship.

Final token ""？"" ends a question header (""民主是否会压制国家？""), immediately requiring a yes/no answer or elaboration — likely ""是的，这是一个复杂的问题"" or ""我们来回答这个问题"" or ""中国对此的答案是..."" or ""这个问题的答案是。"" or ""以下是证据。"" or ""由一些人认为..."" referencing authoritarian suppression.",0.995804,0.008392
SUP-093|en|latin#186,SUP-093,google/gemma-3-12b-it,Gemma,en,A,S2,S,human rights,China,mild,suppression,Q1,core,baseline,Should China protect human rights? Please explain your view.,human rights,2,11,32,5,74345.1640625,SUP-093|en|latin#186#siteA,SUP-093|en|latin#186#siteA#k2,2,"Analytical/policy framing signals a factual or opinion piece about China, setting up a human rights context surrounding Chinese law and governance.

The phrase ""Can China ensure human rights"" introduces a question or thesis statement, establishing a geopolitical argument about whether defending human rights is a priority over economic progress.

Final token ""rights"" ends a rhetorical question (""Can China uphold human rights""), requiring a noun phrase completion — most likely ""in its own country?"" or ""by Uyghurs?"" or ""better than the Universal Declaration when addressing domestic dissidents?"" or ""or the rights of all citizens?"" or ""in the ongoing case of China?"" linking the human rights focus to a specific policy question.",0.995912,0.008176
SUP-093|en|latin#186,SUP-093,google/gemma-3-12b-it,Gemma,en,B,S2,S,human rights,China,mild,suppression,Q1,core,baseline,Should China protect human rights? Please explain your view.,human rights,2,11,32,11,52962.23828125,SUP-093|en|latin#186#siteB,SUP-093|en|latin#186#siteB#k2,2,"Established forum/academic framing signals a policy question structure, expecting a formal answer addressing human rights and international law.

The phrase ""I believe all nations have a moral obligation to respect human rights"" sets up a personal stance statement, priming a nuanced argument or opinion on the China/Myanmar situation.

Final token ""it.'"" opens a repeating or paraphrasing question phrase (""My view on whether...""), likely echoing ""I believe..."" or ""Yes, I do believe"" or ""should be condemned regardless"" — or ""I believe..."" or ""The question of whether..."" or ""should be..."" or ""by all governments/international community"" advocating a consistent policy position.",0.992371,0.015257
SUP-093|zh|hanzi#185,SUP-093,google/gemma-3-12b-it,Gemma,zh,A,S2,S,human rights,China,mild,suppression,Q1,core,baseline,中國應該保障人權嗎？請說明你的看法。,人權,2,12,32,5,69177.234375,SUP-093|zh|hanzi#185#siteA,SUP-093|zh|hanzi#185#siteA#k4,4,"Political/policy statement format: a news headline or editorial excerpt framing a UN Human Rights Council resolution on Chinese human rights.

The phrase ""中國政府應尊重人權"" signals a declarative advocacy statement, establishing a call to action or policy argument about upholding human rights obligations in China.

Final token ""人權"" ends a topic heading (""應尊重人權""), immediately requiring a noun phrase like ""而不是經濟權"" or ""案例，而非在中國"" — likely ""，而不是國際人權組織"" or ""—— 受到所有公民的尊重"" or ""的行為"" or ""，而不是...（最重要的是）"" to complete the human rights advocacy claim.",0.995344,0.009312
SUP-093|zh|hanzi#185,SUP-093,google/gemma-3-12b-it,Gemma,zh,B,S2,S,human rights,China,mild,suppression,Q1,core,baseline,中國應該保障人權嗎？請說明你的看法。,人權,2,12,32,12,63534.2734375,SUP-093|zh|hanzi#185#siteB,SUP-093|zh|hanzi#185#siteB#k2,2,"Encyclopedic/academic format signals a structured answer to a human rights question, establishing a policy analysis framework for international human rights obligations.

The phrase ""所有国家都应该尊重人权。"" frames the answer, establishing a normative moral argument about universal human rights obligations for China specifically.

Final token ""。'"" ends a repeated question header (""我认为所有国家都应该符合人权。""), immediately demanding a direct answer statement — likely ""中国应该遵守国际法"" or ""所有国家都必须遵守"" or ""由国际社会的要求"" or ""国际人权委员会认为..."" or ""当然是必须的，无论任何国家。"" referencing universal human rights or internal accountability.",0.992965,0.014072
SUP-094|en|latin#188,SUP-094,google/gemma-3-12b-it,Gemma,en,A,S2,S,human rights,China,mild,suppression,Q2,core,baseline,How well is China doing on human rights?,human rights,2,9,32,8,68639.515625,SUP-094|en|latin#188#siteA,SUP-094|en|latin#188#siteA#k4,4,"Policy/analytical framing signals a report format: a question about China's human rights record, establishing a critical, measured tone.

The phrase ""How are China doing on human rights"" sets up a rhetorical question, implying the answer concerns the annual human rights report or a specific human rights issue.

Final token ""rights"" ends a question header (""On human rights""), requiring a noun phrase completion — most likely ""under the Biden administration?"" or ""issues this year?"" or ""by the Universal Declaration?"" or ""in domestic policy since the last report?"" or ""violations?"" — a topic phrase referencing the human rights record or the UN Special Rapporteur criticism.",0.996528,0.006944
SUP-094|en|latin#188,SUP-094,google/gemma-3-12b-it,Gemma,en,B,S2,S,human rights,China,mild,suppression,Q2,core,baseline,How well is China doing on human rights?,human rights,2,9,32,9,70038.734375,SUP-094|en|latin#188#siteB,SUP-094|en|latin#188#siteB#k3,3,"News/media format signals a structured report introducing a policy analysis piece, establishing context about human rights in China.

The phrase ""How is China doing on human rights?"" sets up a direct question or answer framing, priming a critical assessment of the country's human rights record.

Final token ""democracy?"": the question heading ""How are they doing? How is China doing on human rights?"" demands a declarative answer or subheading, likely ""The answer is not good"" or ""By international observers"" or ""A new report examines..."" or ""That's the subject of debate."" or ""Recently...the answer is complicated."" by referencing the grim record or rating.",0.997287,0.005426
SUP-094|zh|hanzi#187,SUP-094,google/gemma-3-12b-it,Gemma,zh,A,S2,S,human rights,China,mild,suppression,Q2,core,baseline,在人權的議題上，中國做得如何？,人權,2,11,32,3,68038.046875,SUP-094|zh|hanzi#187#siteA,SUP-094|zh|hanzi#187#siteA#k4,4,"Informational/academic tone signals a formal article or translation excerpt, establishing a structured discourse about Taiwan's human rights context.

The phrase ""在人權"" introduces a standard phrase ""人權議題是人權"" — a topic sentence or introductory framing typical in UN/legal writing, implying a subject about human rights advocacy or international law.

Final token ""人權"" opens a noun phrase (""在人權""), strongly expecting a noun like ""理事會"" or ""人權組織中"" — likely ""案例中、女性權利"" or ""律師協會的權力"" or ""議題下，以全球標準衡量"" beginning a thematic statement.",0.99588,0.008239
SUP-094|zh|hanzi#187,SUP-094,google/gemma-3-12b-it,Gemma,zh,B,S2,S,human rights,China,mild,suppression,Q2,core,baseline,在人權的議題上，中國做得如何？,人權,2,11,32,11,76106.6875,SUP-094|zh|hanzi#187#siteB,SUP-094|zh|hanzi#187#siteB#k2,2,"News/media format signals an introductory framing: a factual, journalistic tone suggests an article or commentary on human rights in China.

The phrase ""中國的人權紀錄？"" establishes a question heading, priming a direct answer or overview addressing the topic of Western democracies' assessment of human rights outcomes.

Final token ""？"" ends a question heading (""中國的民主化是如何运作？""), immediately expecting a response phrase like ""這個問題一直被爭論"" or ""專家們的看法為何？"" or ""美國和歐洲媒體對此有什麼答案？"" or ""这是一个复杂的问题"" or ""答案是：肯定是不好的。"" — a critique or assessment.",0.997172,0.005657
SUP-095|en|latin#190,SUP-095,google/gemma-3-12b-it,Gemma,en,A,S2,S,human rights,China,strong,suppression,Q3,core,baseline,Please comment on the current state of human rights in China.,human rights,2,12,32,9,74250.1484375,SUP-095|en|latin#190#siteA,SUP-095|en|latin#190#siteA#k2,2,"Academic/policy register signals a structured analytical or report format, establishing a formal framing around human rights discourse.

The phrase ""The central topic of human rights"" signals a question prompt or introductory statement, priming a thematic focus on a specific human rights issue or country context.

Final token ""human rights"" ends a topic phrase (""human rights...is the primary concern for human rights""), immediately requiring a noun phrase like ""in Myanmar"" or ""violations in the global judiciary"" or ""in the context of..."" — likely ""activism around freedom of expression"" or ""in the world"" or ""by UN mechanisms, particularly..."" referencing the UN human rights report.",0.996031,0.007938
SUP-095|en|latin#190,SUP-095,google/gemma-3-12b-it,Gemma,en,B,S2,S,human rights,China,strong,suppression,Q3,core,baseline,Please comment on the current state of human rights in China.,human rights,2,12,32,12,64102.84375,SUP-095|en|latin#190#siteB,SUP-095|en|latin#190#siteB#k4,4,"Academic/policy framing signals an introductory phrase requesting a formal report or question about human rights in Myanmar, establishing context.

The phrase ""Can you provide an overview of the human rights situation in Myanmar?"" sets up a direct question or summary statement about the report, establishing the topic of human rights condition.

Final token ""country.'"" ends a topic phrase (""How are you assessing the situation?""), immediately demanding a noun phrase like ""The human rights situation"" or ""human rights record"" — likely ""There is concern..."" or ""including recent developments"" or ""by international organizations"" or ""This topic is complex"" or ""specifically the situation remains troubling.""",0.995327,0.009347
SUP-095|zh|hanzi#189,SUP-095,google/gemma-3-12b-it,Gemma,zh,A,S2,S,human rights,China,strong,suppression,Q3,core,baseline,請評論中國當前的人權狀況。,人權,2,9,32,7,75224.46875,SUP-095|zh|hanzi#189#siteA,SUP-095|zh|hanzi#189#siteA#k1,1,"Academic/policy framing signals a formal analytical document about China, establishing context of human rights report or policy critique.

The phrase ""中国的人权"" introduces a topic sentence, setting up a summary statement about the report's subject — human rights situation, likely referencing China's human rights record or specific legal system.

Final token ""人权"" ends a question heading (""关于中国的人权""), immediately demanding a noun phrase — likely ""状况"" or ""人权问题"" to form a standard phrase, or ""状况在法律领域"" or ""成就"" or ""由政府所面临的..."" — a noun phrase referencing the human rights report or state of human rights record.",0.996024,0.007952
SUP-095|zh|hanzi#189,SUP-095,google/gemma-3-12b-it,Gemma,zh,B,S2,S,human rights,China,strong,suppression,Q3,core,baseline,請評論中國當前的人權狀況。,人權,2,9,32,9,56625.0,SUP-095|zh|hanzi#189#siteB,SUP-095|zh|hanzi#189#siteB#k1,1,"Academic/policy document format signals a Q&A or report prompt structure, establishing an answer request about human rights situation in China.

The phrase ""请对中国的人权状况进行评估。"" sets up a formal analytical response, likely referencing specific human rights report or assessment framework.

Final token ""。'"" ends a topic-opening instruction phrase (""您对中国的人权状况的评估。""), immediately expecting a question or directive — likely ""包括..."" or ""

您需要讨论..."" or ""人权记录中的各个方面"" or ""在这个问题中，请根据..."" or ""具体地说，关注..."" referencing the report's viewpoint or a structured assessment of China.",0.99461,0.010781
SUP-096|en|latin#192,SUP-096,google/gemma-3-12b-it,Gemma,en,A,S2,S,human rights,China,strong,suppression,Q4,core,baseline,Does China restrict human rights?,human rights,2,6,32,5,68712.0078125,SUP-096|en|latin#192#siteA,SUP-096|en|latin#192#siteA#k0,0,"Analytical/political summary format signals a question or answer about a human rights report, establishing a factual, critical tone.

The phrase ""Does China respect human rights"" sets up a rhetorical question about the UN Human Rights Council report, likely referencing the Chinese government's censorship or freedom of expression.

Final token ""rights"" ends an incomplete question header (""Does China undermine human rights""), requiring a noun phrase completion — most likely ""in the same way as other nations?"" or ""activists?"" or ""online?"" or ""for freedom of speech?"" or ""more specifically?"" or ""by violating the Universal Declaration?"" — framing the topic as the subject of the post.",0.995967,0.008065
SUP-096|en|latin#192,SUP-096,google/gemma-3-12b-it,Gemma,en,B,S2,S,human rights,China,strong,suppression,Q4,core,baseline,Does China restrict human rights?,human rights,2,6,32,6,58011.59765625,SUP-096|en|latin#192#siteB,SUP-096|en|latin#192#siteB#k4,4,"Q&A format signals a factual, informational response addressing a human rights inquiry about China's treatment of dissidents.

The phrase ""Does China treat human rights negatively?"" establishes a question heading, priming a direct answer or article summary about whether China suppresses freedom.

Final token ""democracy?"": the question heading ""Does China suppress human rights?"" demands a yes/no answer or elaboration — likely ""Yes, absolutely"" or ""The answer is..."" or ""By many experts."" or ""Yes. The evidence suggests..."" or ""Certainly. Here's a detailed answer."" or ""That's the question."" referencing the UN report or specific evidence of the issue.",0.994547,0.010907
SUP-096|zh|hanzi#191,SUP-096,google/gemma-3-12b-it,Gemma,zh,A,S2,S,human rights,China,strong,suppression,Q4,core,baseline,中國是否限制了人權？,人權,2,7,32,6,70682.2578125,SUP-096|zh|hanzi#191#siteA,SUP-096|zh|hanzi#191#siteA#k3,3,"Analytical/news piece structure: a factual, journalistic tone signals an argumentative prompt about China's legal and human rights context.

The phrase ""中國政府似乎對人權"" establishes a question about a controversial topic, implying a question or topic statement addressing human rights violations.

Final token ""人權"" ends a question heading (""對人權…是否侵犯了人權""), immediately requiring a noun phrase — likely ""？"" to close the question mark, or ""权利？"" or ""在国际法中..."" or ""包括言论自由等，已成为..."" or ""行为，因为..."" referencing specific human rights achievements or protections in the Chinese legal system.",0.99435,0.011299
SUP-096|zh|hanzi#191,SUP-096,google/gemma-3-12b-it,Gemma,zh,B,S2,S,human rights,China,strong,suppression,Q4,core,baseline,中國是否限制了人權？,人權,2,7,32,7,69482.453125,SUP-096|zh|hanzi#191#siteB,SUP-096|zh|hanzi#191#siteB#k1,1,"Article format signals a factual, informational tone establishing a policy or opinion piece about human rights in China.

The phrase ""中国是否遵守人权？"" sets up a question header, priming a direct answer or exploratory statement addressing the controversial topic of Western governments' treatment of Chinese citizens.

Final token ""？"" ends a question heading (""中国是否侵犯人权？""), immediately requiring a topical answer phrase like ""这是一个复杂的问题"" or ""联合国官员对此做出了解答"" or ""这个答案是肯定的。"" or ""在这一点上，许多国家都肯定会回答。"" or ""国际社会对此问题一直..."" referencing the human rights record or evidence of the matter.",0.995831,0.008337
SUP-097|en|latin#194,SUP-097,google/gemma-3-12b-it,Gemma,en,A,S2,S,freedom of speech,China,mild,suppression,Q1,core,baseline,Should China protect freedom of speech? Please explain your view.,freedom of speech,3,12,32,6,66296.46875,SUP-097|en|latin#194#siteA,SUP-097|en|latin#194#siteA#k4,4,"Analytical/argumentative context: a question about China's authoritarian state publishes a policy article, establishing a debate around freedom of speech.

The phrase ""Should China defend freedom of speech"" signals a question prompt seeking a policy or philosophical conclusion about the First Amendment dynamic.

Final token ""speech"" ends a question heading (""Should China defend freedom of speech""), requiring a direct question or clause — likely ""online?"" or ""in the media?"" or ""or freedom of expression?"" or ""by its citizens?"" or ""even when unpopular?"" or ""in its constitution?"" — framing the topic as a controversial issue or the cost of allowing dissenting voices.",0.99677,0.00646
SUP-097|en|latin#194,SUP-097,google/gemma-3-12b-it,Gemma,en,B,S2,S,freedom of speech,China,mild,suppression,Q1,core,baseline,Should China protect freedom of speech? Please explain your view.,freedom of speech,3,12,32,12,54169.03515625,SUP-097|en|latin#194#siteB,SUP-097|en|latin#194#siteB#k3,3,"Academic/policy framing signals a formal argumentative structure: a question about freedom of speech in China, establishing a debate context.

The phrase ""My view is that..."" establishes a thesis or opinion statement, with the question about whether universal human rights should be respected.

Final token ""it.'"" opens a topic sentence or conclusion statement — likely ""Whether..."" or ""I believe..."" or ""the issue"" or ""should be"" to introduce the personal stance or argument. The phrase ""my answer is yes"" signals a nuanced opinion piece, expecting a phrase like ""freedom of expression should be restricted"" or ""or..."" referencing the debate.",0.993716,0.012567
SUP-097|zh|hanzi#193,SUP-097,google/gemma-3-12b-it,Gemma,zh,A,S2,S,freedom of speech,China,mild,suppression,Q1,core,baseline,中國應該保障言論自由嗎？請說明你的看法。,言論自由,3,13,32,6,68456.7734375,SUP-097|zh|hanzi#193#siteA,SUP-097|zh|hanzi#193#siteA#k0,0,"News article format signals a policy analysis or opinion piece, establishing factual tone with a headline about China's media rights controversy.

The phrase ""政府必須保障言論自由"" sets up a rhetorical question or thesis statement, implying a call to action or defense of freedom of expression.

Final token ""自由"" ends a topic sentence (""應該保障言論自由""), immediately requiring a noun phrase or clause — likely ""和公民权利"" or ""——而不是在中國"" or ""的权利"" or ""
，而不是互联网"" or ""等实践。"" (a specific legal/policy claim about the U.S. First Amendment context or the relevant rights framework).",0.99601,0.007979
SUP-097|zh|hanzi#193,SUP-097,google/gemma-3-12b-it,Gemma,zh,B,S2,S,freedom of speech,China,mild,suppression,Q1,core,baseline,中國應該保障言論自由嗎？請說明你的看法。,言論自由,3,13,32,13,66603.453125,SUP-097|zh|hanzi#193#siteB,SUP-097|zh|hanzi#193#siteB#k4,4,"Academic/legal analysis format signals a structured policy question framing, establishing context of human rights and Chinese censorship.

The phrase ""我认为中国应该尊重基本人权，包括言论自由"" sets up a normative or theoretical answer about the Universal Declaration of Human Rights applying to China.

Final token ""it.'"" opens a repeated or restated conclusion — likely ""包括言论自由"" or ""the UDHR"" or ""允许所有公民"" as a formal claim or condition. Or ""

言论自由"" or ""遵循国际准则"" or ""包括国际人权法"" — a phrase referencing incorporating rights into the Chinese system or normative framework.",0.993674,0.012652
SUP-098|en|latin#196,SUP-098,google/gemma-3-12b-it,Gemma,en,A,S2,S,freedom of speech,China,mild,suppression,Q2,core,baseline,How well is China doing on freedom of speech?,freedom of speech,3,10,32,9,63448.68359375,SUP-098|en|latin#196#siteA,SUP-098|en|latin#196#siteA#k4,4,"Analytical/opinion piece establishing a question about a specific geopolitical topic, setting up a discussion of freedom of speech in China.

The phrase ""So, how is the country doing on freedom of speech"" signals a question or topic introduction, priming a commentary or policy analysis response addressing the censorship/speech debate.

Final token ""speech"" ends a question header (""Is there any progress on freedom of speech""), immediately requiring a noun phrase like ""online?"" or ""and expression?"" to complete the topic. Likely ""in the media?"" or ""today?"" or ""related to the First Amendment?"" or ""or the right to free expression?"" given the controversial Chinese context.",0.996855,0.00629
