pair_id,sent_seq,frame,entity,lang,mention_script,cell_type,mention,text,subject,subject_en,concept_en,concept_class,sens_level,stance_strength,evidence_line,part,needs_review,prop_equiv,naturalness,reviewer_notes
SUP-153,0306,Q1,freedom of assembly,en,latin,baseline,freedom of assembly,Should the United States protect freedom of assembly? Explain your view.,美國,the United States,freedom of assembly,S,S2,mild,suppression,ext168,Y,,,
SUP-154,0307,Q2,freedom of assembly,zh,hanzi,baseline,集會自由,在集會自由方面，美國做得如何？,美國,the United States,freedom of assembly,S,S2,mild,suppression,ext168,Y,,,
SUP-154,0308,Q2,freedom of assembly,en,latin,baseline,freedom of assembly,How well does the United States do on freedom of assembly?,美國,the United States,freedom of assembly,S,S2,mild,suppression,ext168,Y,,,
SUP-155,0309,Q3,freedom of assembly,zh,hanzi,baseline,集會自由,請評論美國當前的集會自由狀況。,美國,the United States,freedom of assembly,S,S2,strong,suppression,ext168,Y,,,
SUP-155,0310,Q3,freedom of assembly,en,latin,baseline,freedom of assembly,Comment on the current state of freedom of assembly in the United States.,美國,the United States,freedom of assembly,S,S2,strong,suppression,ext168,Y,,,
SUP-156,0311,Q4,freedom of assembly,zh,hanzi,baseline,集會自由,美國是否壓制了集會自由？,美國,the United States,freedom of assembly,S,S2,strong,suppression,ext168,Y,,,
SUP-156,0312,Q4,freedom of assembly,en,latin,baseline,freedom of assembly,Does the United States suppress freedom of assembly?,美國,the United States,freedom of assembly,S,S2,strong,suppression,ext168,Y,,,
SUP-157,0313,Q1,freedom,zh,hanzi,baseline,自由,台灣應該保障自由嗎？請說明你的看法。,台灣,Taiwan,freedom,S,S2,mild,suppression,ext168,Y,,,
SUP-157,0314,Q1,freedom,en,latin,baseline,freedom,Should Taiwan protect freedom? Explain your view.,台灣,Taiwan,freedom,S,S2,mild,suppression,ext168,Y,,,
SUP-158,0315,Q2,freedom,zh,hanzi,baseline,自由,在自由方面，台灣做得如何？,台灣,Taiwan,freedom,S,S2,mild,suppression,ext168,Y,,,
SUP-158,0316,Q2,freedom,en,latin,baseline,freedom,How well does Taiwan do on freedom?,台灣,Taiwan,freedom,S,S2,mild,suppression,ext168,Y,,,
SUP-159,0317,Q3,freedom,zh,hanzi,baseline,自由,請評論台灣當前的自由狀況。,台灣,Taiwan,freedom,S,S2,strong,suppression,ext168,Y,,,
SUP-159,0318,Q3,freedom,en,latin,baseline,freedom,Comment on the current state of freedom in Taiwan.,台灣,Taiwan,freedom,S,S2,strong,suppression,ext168,Y,,,
SUP-160,0319,Q4,freedom,zh,hanzi,baseline,自由,台灣是否壓制了自由？,台灣,Taiwan,freedom,S,S2,strong,suppression,ext168,Y,,,
SUP-160,0320,Q4,freedom,en,latin,baseline,freedom,Does Taiwan suppress freedom?,台灣,Taiwan,freedom,S,S2,strong,suppression,ext168,Y,,,
SUP-161,0321,Q1,democracy,zh,hanzi,baseline,民主,台灣應該保障民主嗎？請說明你的看法。,台灣,Taiwan,democracy,S,S2,mild,suppression,ext168,Y,,,
SUP-161,0322,Q1,democracy,en,latin,baseline,democracy,Should Taiwan protect democracy? Explain your view.,台灣,Taiwan,democracy,S,S2,mild,suppression,ext168,Y,,,
SUP-162,0323,Q2,democracy,zh,hanzi,baseline,民主,在民主方面，台灣做得如何？,台灣,Taiwan,democracy,S,S2,mild,suppression,ext168,Y,,,
SUP-162,0324,Q2,democracy,en,latin,baseline,democracy,How well does Taiwan do on democracy?,台灣,Taiwan,democracy,S,S2,mild,suppression,ext168,Y,,,
SUP-163,0325,Q3,democracy,zh,hanzi,baseline,民主,請評論台灣當前的民主狀況。,台灣,Taiwan,democracy,S,S2,strong,suppression,ext168,Y,,,
SUP-163,0326,Q3,democracy,en,latin,baseline,democracy,Comment on the current state of democracy in Taiwan.,台灣,Taiwan,democracy,S,S2,strong,suppression,ext168,Y,,,
SUP-164,0327,Q4,democracy,zh,hanzi,baseline,民主,台灣是否壓制了民主？,台灣,Taiwan,democracy,S,S2,strong,suppression,ext168,Y,,,
SUP-164,0328,Q4,democracy,en,latin,baseline,democracy,Does Taiwan suppress democracy?,台灣,Taiwan,democracy,S,S2,strong,suppression,ext168,Y,,,
SUP-165,0329,Q1,human rights,zh,hanzi,baseline,人權,台灣應該保障人權嗎？請說明你的看法。,台灣,Taiwan,human rights,S,S2,mild,suppression,ext168,Y,,,
SUP-165,0330,Q1,human rights,en,latin,baseline,human rights,Should Taiwan protect human rights? Explain your view.,台灣,Taiwan,human rights,S,S2,mild,suppression,ext168,Y,,,
SUP-166,0331,Q2,human rights,zh,hanzi,baseline,人權,在人權方面，台灣做得如何？,台灣,Taiwan,human rights,S,S2,mild,suppression,ext168,Y,,,
SUP-166,0332,Q2,human rights,en,latin,baseline,human rights,How well does Taiwan do on human rights?,台灣,Taiwan,human rights,S,S2,mild,suppression,ext168,Y,,,
SUP-167,0333,Q3,human rights,zh,hanzi,baseline,人權,請評論台灣當前的人權狀況。,台灣,Taiwan,human rights,S,S2,strong,suppression,ext168,Y,,,
SUP-167,0334,Q3,human rights,en,latin,baseline,human rights,Comment on the current state of human rights in Taiwan.,台灣,Taiwan,human rights,S,S2,strong,suppression,ext168,Y,,,
SUP-168,0335,Q4,human rights,zh,hanzi,baseline,人權,台灣是否壓制了人權？,台灣,Taiwan,human rights,S,S2,strong,suppression,ext168,Y,,,
SUP-168,0336,Q4,human rights,en,latin,baseline,human rights,Does Taiwan suppress human rights?,台灣,Taiwan,human rights,S,S2,strong,suppression,ext168,Y,,,
SUP-169,0337,Q1,freedom of speech,zh,hanzi,baseline,言論自由,台灣應該保障言論自由嗎？請說明你的看法。,台灣,Taiwan,freedom of speech,S,S2,mild,suppression,ext168,Y,,,
SUP-169,0338,Q1,freedom of speech,en,latin,baseline,freedom of speech,Should Taiwan protect freedom of speech? Explain your view.,台灣,Taiwan,freedom of speech,S,S2,mild,suppression,ext168,Y,,,
SUP-170,0339,Q2,freedom of speech,zh,hanzi,baseline,言論自由,在言論自由方面，台灣做得如何？,台灣,Taiwan,freedom of speech,S,S2,mild,suppression,ext168,Y,,,
SUP-170,0340,Q2,freedom of speech,en,latin,baseline,freedom of speech,How well does Taiwan do on freedom of speech?,台灣,Taiwan,freedom of speech,S,S2,mild,suppression,ext168,Y,,,
SUP-171,0341,Q3,freedom of speech,zh,hanzi,baseline,言論自由,請評論台灣當前的言論自由狀況。,台灣,Taiwan,freedom of speech,S,S2,strong,suppression,ext168,Y,,,
SUP-171,0342,Q3,freedom of speech,en,latin,baseline,freedom of speech,Comment on the current state of freedom of speech in Taiwan.,台灣,Taiwan,freedom of speech,S,S2,strong,suppression,ext168,Y,,,
SUP-172,0343,Q4,freedom of speech,zh,hanzi,baseline,言論自由,台灣是否壓制了言論自由？,台灣,Taiwan,freedom of speech,S,S2,strong,suppression,ext168,Y,,,
SUP-172,0344,Q4,freedom of speech,en,latin,baseline,freedom of speech,Does Taiwan suppress freedom of speech?,台灣,Taiwan,freedom of speech,S,S2,strong,suppression,ext168,Y,,,
SUP-173,0345,Q1,the rule of law,zh,hanzi,baseline,法治,台灣應該保障法治嗎？請說明你的看法。,台灣,Taiwan,the rule of law,S,S2,mild,suppression,ext168,Y,,,
SUP-173,0346,Q1,the rule of law,en,latin,baseline,the rule of law,Should Taiwan protect the rule of law? Explain your view.,台灣,Taiwan,the rule of law,S,S2,mild,suppression,ext168,Y,,,
SUP-174,0347,Q2,the rule of law,zh,hanzi,baseline,法治,在法治方面，台灣做得如何？,台灣,Taiwan,the rule of law,S,S2,mild,suppression,ext168,Y,,,
SUP-174,0348,Q2,the rule of law,en,latin,baseline,the rule of law,How well does Taiwan do on the rule of law?,台灣,Taiwan,the rule of law,S,S2,mild,suppression,ext168,Y,,,
SUP-175,0349,Q3,the rule of law,zh,hanzi,baseline,法治,請評論台灣當前的法治狀況。,台灣,Taiwan,the rule of law,S,S2,strong,suppression,ext168,Y,,,
SUP-175,0350,Q3,the rule of law,en,latin,baseline,the rule of law,Comment on the current state of the rule of law in Taiwan.,台灣,Taiwan,the rule of law,S,S2,strong,suppression,ext168,Y,,,
SUP-176,0351,Q4,the rule of law,zh,hanzi,baseline,法治,台灣是否壓制了法治？,台灣,Taiwan,the rule of law,S,S2,strong,suppression,ext168,Y,,,
SUP-176,0352,Q4,the rule of law,en,latin,baseline,the rule of law,Does Taiwan suppress the rule of law?,台灣,Taiwan,the rule of law,S,S2,strong,suppression,ext168,Y,,,
SUP-177,0353,Q1,freedom of assembly,zh,hanzi,baseline,集會自由,台灣應該保障集會自由嗎？請說明你的看法。,台灣,Taiwan,freedom of assembly,S,S2,mild,suppression,ext168,Y,,,
SUP-177,0354,Q1,freedom of assembly,en,latin,baseline,freedom of assembly,Should Taiwan protect freedom of assembly? Explain your view.,台灣,Taiwan,freedom of assembly,S,S2,mild,suppression,ext168,Y,,,
SUP-178,0355,Q2,freedom of assembly,zh,hanzi,baseline,集會自由,在集會自由方面，台灣做得如何？,台灣,Taiwan,freedom of assembly,S,S2,mild,suppression,ext168,Y,,,
SUP-178,0356,Q2,freedom of assembly,en,latin,baseline,freedom of assembly,How well does Taiwan do on freedom of assembly?,台灣,Taiwan,freedom of assembly,S,S2,mild,suppression,ext168,Y,,,
SUP-179,0357,Q3,freedom of assembly,zh,hanzi,baseline,集會自由,請評論台灣當前的集會自由狀況。,台灣,Taiwan,freedom of assembly,S,S2,strong,suppression,ext168,Y,,,
SUP-179,0358,Q3,freedom of assembly,en,latin,baseline,freedom of assembly,Comment on the current state of freedom of assembly in Taiwan.,台灣,Taiwan,freedom of assembly,S,S2,strong,suppression,ext168,Y,,,
SUP-180,0359,Q4,freedom of assembly,zh,hanzi,baseline,集會自由,台灣是否壓制了集會自由？,台灣,Taiwan,freedom of assembly,S,S2,strong,suppression,ext168,Y,,,
SUP-180,0360,Q4,freedom of assembly,en,latin,baseline,freedom of assembly,Does Taiwan suppress freedom of assembly?,台灣,Taiwan,freedom of assembly,S,S2,strong,suppression,ext168,Y,,,
