desc_id,vector_id,sample_k,sent_id,pair_id,frame,entity,lang,mention_script,cell_type,site,mse,cos,desc_lang,desc_len
REP-073|en|latin#146#siteB#k4,REP-073|en|latin#146#siteB,4,REP-073|en|latin#146,REP-073,C1,funerals,en,latin,baseline,B,0.222738,0.888631,en,810
REP-074|zh|hanzi#147#siteA#k0,REP-074|zh|hanzi#147#siteA,0,REP-074|zh|hanzi#147,REP-074,C2,funerals,zh,hanzi,baseline,A,0.151852,0.924074,en,562
REP-074|zh|hanzi#147#siteA#k1,REP-074|zh|hanzi#147#siteA,1,REP-074|zh|hanzi#147,REP-074,C2,funerals,zh,hanzi,baseline,A,0.149847,0.925076,en,583
REP-074|zh|hanzi#147#siteA#k2,REP-074|zh|hanzi#147#siteA,2,REP-074|zh|hanzi#147,REP-074,C2,funerals,zh,hanzi,baseline,A,0.17003,0.914985,en,580
REP-074|zh|hanzi#147#siteA#k3,REP-074|zh|hanzi#147#siteA,3,REP-074|zh|hanzi#147,REP-074,C2,funerals,zh,hanzi,baseline,A,0.146925,0.926538,en,584
REP-074|zh|hanzi#147#siteA#k4,REP-074|zh|hanzi#147#siteA,4,REP-074|zh|hanzi#147,REP-074,C2,funerals,zh,hanzi,baseline,A,0.151564,0.924218,en,569
REP-074|zh|hanzi#147#siteB#k0,REP-074|zh|hanzi#147#siteB,0,REP-074|zh|hanzi#147,REP-074,C2,funerals,zh,hanzi,baseline,B,0.219181,0.890409,mixed,495
REP-074|zh|hanzi#147#siteB#k1,REP-074|zh|hanzi#147#siteB,1,REP-074|zh|hanzi#147,REP-074,C2,funerals,zh,hanzi,baseline,B,0.214498,0.892751,mixed,508
REP-074|zh|hanzi#147#siteB#k2,REP-074|zh|hanzi#147#siteB,2,REP-074|zh|hanzi#147,REP-074,C2,funerals,zh,hanzi,baseline,B,0.222169,0.888915,mixed,576
REP-074|zh|hanzi#147#siteB#k3,REP-074|zh|hanzi#147#siteB,3,REP-074|zh|hanzi#147,REP-074,C2,funerals,zh,hanzi,baseline,B,0.207821,0.89609,mixed,509
REP-074|zh|hanzi#147#siteB#k4,REP-074|zh|hanzi#147#siteB,4,REP-074|zh|hanzi#147,REP-074,C2,funerals,zh,hanzi,baseline,B,0.225189,0.887405,mixed,550
REP-074|en|latin#148#siteA#k0,REP-074|en|latin#148#siteA,0,REP-074|en|latin#148,REP-074,C2,funerals,en,latin,baseline,A,0.151075,0.924462,en,713
REP-074|en|latin#148#siteA#k1,REP-074|en|latin#148#siteA,1,REP-074|en|latin#148,REP-074,C2,funerals,en,latin,baseline,A,0.143075,0.928463,en,731
REP-074|en|latin#148#siteA#k2,REP-074|en|latin#148#siteA,2,REP-074|en|latin#148,REP-074,C2,funerals,en,latin,baseline,A,0.141339,0.92933,en,703
REP-074|en|latin#148#siteA#k3,REP-074|en|latin#148#siteA,3,REP-074|en|latin#148,REP-074,C2,funerals,en,latin,baseline,A,0.151751,0.924124,en,718
REP-074|en|latin#148#siteA#k4,REP-074|en|latin#148#siteA,4,REP-074|en|latin#148,REP-074,C2,funerals,en,latin,baseline,A,0.139982,0.930009,en,708
REP-074|en|latin#148#siteB#k0,REP-074|en|latin#148#siteB,0,REP-074|en|latin#148,REP-074,C2,funerals,en,latin,baseline,B,0.250168,0.874916,en,722
REP-074|en|latin#148#siteB#k1,REP-074|en|latin#148#siteB,1,REP-074|en|latin#148,REP-074,C2,funerals,en,latin,baseline,B,0.251844,0.874078,en,761
REP-074|en|latin#148#siteB#k2,REP-074|en|latin#148#siteB,2,REP-074|en|latin#148,REP-074,C2,funerals,en,latin,baseline,B,0.249666,0.875167,en,766
REP-074|en|latin#148#siteB#k3,REP-074|en|latin#148#siteB,3,REP-074|en|latin#148,REP-074,C2,funerals,en,latin,baseline,B,0.258376,0.870812,en,736
REP-074|en|latin#148#siteB#k4,REP-074|en|latin#148#siteB,4,REP-074|en|latin#148,REP-074,C2,funerals,en,latin,baseline,B,0.243938,0.878031,en,714
REP-075|zh|hanzi#149#siteA#k0,REP-075|zh|hanzi#149#siteA,0,REP-075|zh|hanzi#149,REP-075,C3,funerals,zh,hanzi,baseline,A,0.146847,0.926577,en,594
REP-075|zh|hanzi#149#siteA#k1,REP-075|zh|hanzi#149#siteA,1,REP-075|zh|hanzi#149,REP-075,C3,funerals,zh,hanzi,baseline,A,0.152552,0.923724,en,585
REP-075|zh|hanzi#149#siteA#k2,REP-075|zh|hanzi#149#siteA,2,REP-075|zh|hanzi#149,REP-075,C3,funerals,zh,hanzi,baseline,A,0.160934,0.919533,en,587
REP-075|zh|hanzi#149#siteA#k3,REP-075|zh|hanzi#149#siteA,3,REP-075|zh|hanzi#149,REP-075,C3,funerals,zh,hanzi,baseline,A,0.146736,0.926632,en,586
REP-075|zh|hanzi#149#siteA#k4,REP-075|zh|hanzi#149#siteA,4,REP-075|zh|hanzi#149,REP-075,C3,funerals,zh,hanzi,baseline,A,0.147701,0.92615,en,545
REP-075|zh|hanzi#149#siteB#k0,REP-075|zh|hanzi#149#siteB,0,REP-075|zh|hanzi#149,REP-075,C3,funerals,zh,hanzi,baseline,B,0.234941,0.88253,mixed,506
REP-075|zh|hanzi#149#siteB#k1,REP-075|zh|hanzi#149#siteB,1,REP-075|zh|hanzi#149,REP-075,C3,funerals,zh,hanzi,baseline,B,0.225298,0.887351,mixed,472
REP-075|zh|hanzi#149#siteB#k2,REP-075|zh|hanzi#149#siteB,2,REP-075|zh|hanzi#149,REP-075,C3,funerals,zh,hanzi,baseline,B,0.212972,0.893514,mixed,493
REP-075|zh|hanzi#149#siteB#k3,REP-075|zh|hanzi#149#siteB,3,REP-075|zh|hanzi#149,REP-075,C3,funerals,zh,hanzi,baseline,B,0.225626,0.887187,mixed,484
REP-075|zh|hanzi#149#siteB#k4,REP-075|zh|hanzi#149#siteB,4,REP-075|zh|hanzi#149,REP-075,C3,funerals,zh,hanzi,baseline,B,0.22533,0.887335,mixed,518
REP-075|en|latin#150#siteA#k0,REP-075|en|latin#150#siteA,0,REP-075|en|latin#150,REP-075,C3,funerals,en,latin,baseline,A,0.220642,0.889679,en,676
REP-075|en|latin#150#siteA#k1,REP-075|en|latin#150#siteA,1,REP-075|en|latin#150,REP-075,C3,funerals,en,latin,baseline,A,0.214039,0.892981,en,706
REP-075|en|latin#150#siteA#k2,REP-075|en|latin#150#siteA,2,REP-075|en|latin#150,REP-075,C3,funerals,en,latin,baseline,A,0.219529,0.890236,en,720
REP-075|en|latin#150#siteA#k3,REP-075|en|latin#150#siteA,3,REP-075|en|latin#150,REP-075,C3,funerals,en,latin,baseline,A,0.213821,0.89309,en,729
REP-075|en|latin#150#siteA#k4,REP-075|en|latin#150#siteA,4,REP-075|en|latin#150,REP-075,C3,funerals,en,latin,baseline,A,0.213216,0.893392,en,715
REP-075|en|latin#150#siteB#k0,REP-075|en|latin#150#siteB,0,REP-075|en|latin#150,REP-075,C3,funerals,en,latin,baseline,B,0.324849,0.837576,en,777
REP-075|en|latin#150#siteB#k1,REP-075|en|latin#150#siteB,1,REP-075|en|latin#150,REP-075,C3,funerals,en,latin,baseline,B,0.315343,0.842329,en,762
REP-075|en|latin#150#siteB#k2,REP-075|en|latin#150#siteB,2,REP-075|en|latin#150,REP-075,C3,funerals,en,latin,baseline,B,0.303717,0.848141,en,735
REP-075|en|latin#150#siteB#k3,REP-075|en|latin#150#siteB,3,REP-075|en|latin#150,REP-075,C3,funerals,en,latin,baseline,B,0.293053,0.853474,en,731
REP-075|en|latin#150#siteB#k4,REP-075|en|latin#150#siteB,4,REP-075|en|latin#150,REP-075,C3,funerals,en,latin,baseline,B,0.29822,0.85089,en,750
REP-076|zh|hanzi#151#siteA#k0,REP-076|zh|hanzi#151#siteA,0,REP-076|zh|hanzi#151,REP-076,C4,funerals,zh,hanzi,baseline,A,0.163425,0.918287,en,593
REP-076|zh|hanzi#151#siteA#k1,REP-076|zh|hanzi#151#siteA,1,REP-076|zh|hanzi#151,REP-076,C4,funerals,zh,hanzi,baseline,A,0.16137,0.919315,en,570
REP-076|zh|hanzi#151#siteA#k2,REP-076|zh|hanzi#151#siteA,2,REP-076|zh|hanzi#151,REP-076,C4,funerals,zh,hanzi,baseline,A,0.149963,0.925018,en,589
REP-076|zh|hanzi#151#siteA#k3,REP-076|zh|hanzi#151#siteA,3,REP-076|zh|hanzi#151,REP-076,C4,funerals,zh,hanzi,baseline,A,0.157299,0.92135,en,615
REP-076|zh|hanzi#151#siteA#k4,REP-076|zh|hanzi#151#siteA,4,REP-076|zh|hanzi#151,REP-076,C4,funerals,zh,hanzi,baseline,A,0.168856,0.915572,en,611
REP-076|zh|hanzi#151#siteB#k0,REP-076|zh|hanzi#151#siteB,0,REP-076|zh|hanzi#151,REP-076,C4,funerals,zh,hanzi,baseline,B,0.214879,0.89256,mixed,516
REP-076|zh|hanzi#151#siteB#k1,REP-076|zh|hanzi#151#siteB,1,REP-076|zh|hanzi#151,REP-076,C4,funerals,zh,hanzi,baseline,B,0.214375,0.892813,mixed,496
REP-076|zh|hanzi#151#siteB#k2,REP-076|zh|hanzi#151#siteB,2,REP-076|zh|hanzi#151,REP-076,C4,funerals,zh,hanzi,baseline,B,0.220753,0.889624,mixed,512
REP-076|zh|hanzi#151#siteB#k3,REP-076|zh|hanzi#151#siteB,3,REP-076|zh|hanzi#151,REP-076,C4,funerals,zh,hanzi,baseline,B,0.214857,0.892572,mixed,495
REP-076|zh|hanzi#151#siteB#k4,REP-076|zh|hanzi#151#siteB,4,REP-076|zh|hanzi#151,REP-076,C4,funerals,zh,hanzi,baseline,B,0.213571,0.893215,mixed,497
REP-076|en|latin#152#siteA#k0,REP-076|en|latin#152#siteA,0,REP-076|en|latin#152,REP-076,C4,funerals,en,latin,baseline,A,0.167055,0.916473,en,663
REP-076|en|latin#152#siteA#k1,REP-076|en|latin#152#siteA,1,REP-076|en|latin#152,REP-076,C4,funerals,en,latin,baseline,A,0.174099,0.912951,en,695
REP-076|en|latin#152#siteA#k2,REP-076|en|latin#152#siteA,2,REP-076|en|latin#152,REP-076,C4,funerals,en,latin,baseline,A,0.164344,0.917828,en,679
REP-076|en|latin#152#siteA#k3,REP-076|en|latin#152#siteA,3,REP-076|en|latin#152,REP-076,C4,funerals,en,latin,baseline,A,0.167554,0.916223,en,662
REP-076|en|latin#152#siteA#k4,REP-076|en|latin#152#siteA,4,REP-076|en|latin#152,REP-076,C4,funerals,en,latin,baseline,A,0.152537,0.923732,en,678
REP-076|en|latin#152#siteB#k0,REP-076|en|latin#152#siteB,0,REP-076|en|latin#152,REP-076,C4,funerals,en,latin,baseline,B,0.289406,0.855297,en,740
REP-076|en|latin#152#siteB#k1,REP-076|en|latin#152#siteB,1,REP-076|en|latin#152,REP-076,C4,funerals,en,latin,baseline,B,0.296258,0.851871,en,711
REP-076|en|latin#152#siteB#k2,REP-076|en|latin#152#siteB,2,REP-076|en|latin#152,REP-076,C4,funerals,en,latin,baseline,B,0.269684,0.865158,en,721
REP-076|en|latin#152#siteB#k3,REP-076|en|latin#152#siteB,3,REP-076|en|latin#152,REP-076,C4,funerals,en,latin,baseline,B,0.287209,0.856396,en,722
REP-076|en|latin#152#siteB#k4,REP-076|en|latin#152#siteB,4,REP-076|en|latin#152,REP-076,C4,funerals,en,latin,baseline,B,0.281677,0.859161,en,748
REP-077|zh|hanzi#153#siteA#k0,REP-077|zh|hanzi#153#siteA,0,REP-077|zh|hanzi#153,REP-077,C5,funerals,zh,hanzi,baseline,A,0.164533,0.917734,en,582
REP-077|zh|hanzi#153#siteA#k1,REP-077|zh|hanzi#153#siteA,1,REP-077|zh|hanzi#153,REP-077,C5,funerals,zh,hanzi,baseline,A,0.157634,0.921183,en,557
REP-077|zh|hanzi#153#siteA#k2,REP-077|zh|hanzi#153#siteA,2,REP-077|zh|hanzi#153,REP-077,C5,funerals,zh,hanzi,baseline,A,0.155859,0.922071,en,527
REP-077|zh|hanzi#153#siteA#k3,REP-077|zh|hanzi#153#siteA,3,REP-077|zh|hanzi#153,REP-077,C5,funerals,zh,hanzi,baseline,A,0.157039,0.921481,en,591
REP-077|zh|hanzi#153#siteA#k4,REP-077|zh|hanzi#153#siteA,4,REP-077|zh|hanzi#153,REP-077,C5,funerals,zh,hanzi,baseline,A,0.156484,0.921758,en,563
REP-077|zh|hanzi#153#siteB#k0,REP-077|zh|hanzi#153#siteB,0,REP-077|zh|hanzi#153,REP-077,C5,funerals,zh,hanzi,baseline,B,0.183392,0.908304,mixed,498
REP-077|zh|hanzi#153#siteB#k1,REP-077|zh|hanzi#153#siteB,1,REP-077|zh|hanzi#153,REP-077,C5,funerals,zh,hanzi,baseline,B,0.190167,0.904916,mixed,493
REP-077|zh|hanzi#153#siteB#k2,REP-077|zh|hanzi#153#siteB,2,REP-077|zh|hanzi#153,REP-077,C5,funerals,zh,hanzi,baseline,B,0.195805,0.902097,mixed,520
REP-077|zh|hanzi#153#siteB#k3,REP-077|zh|hanzi#153#siteB,3,REP-077|zh|hanzi#153,REP-077,C5,funerals,zh,hanzi,baseline,B,0.194901,0.90255,mixed,479
REP-077|zh|hanzi#153#siteB#k4,REP-077|zh|hanzi#153#siteB,4,REP-077|zh|hanzi#153,REP-077,C5,funerals,zh,hanzi,baseline,B,0.197469,0.901266,mixed,500
REP-077|en|latin#154#siteA#k0,REP-077|en|latin#154#siteA,0,REP-077|en|latin#154,REP-077,C5,funerals,en,latin,baseline,A,0.133124,0.933438,en,667
REP-077|en|latin#154#siteA#k1,REP-077|en|latin#154#siteA,1,REP-077|en|latin#154,REP-077,C5,funerals,en,latin,baseline,A,0.129728,0.935136,en,733
REP-077|en|latin#154#siteA#k2,REP-077|en|latin#154#siteA,2,REP-077|en|latin#154,REP-077,C5,funerals,en,latin,baseline,A,0.130184,0.934908,en,701
REP-077|en|latin#154#siteA#k3,REP-077|en|latin#154#siteA,3,REP-077|en|latin#154,REP-077,C5,funerals,en,latin,baseline,A,0.133495,0.933252,en,693
REP-077|en|latin#154#siteA#k4,REP-077|en|latin#154#siteA,4,REP-077|en|latin#154,REP-077,C5,funerals,en,latin,baseline,A,0.13035,0.934825,en,724
REP-077|en|latin#154#siteB#k0,REP-077|en|latin#154#siteB,0,REP-077|en|latin#154,REP-077,C5,funerals,en,latin,baseline,B,0.189531,0.905234,en,722
REP-077|en|latin#154#siteB#k1,REP-077|en|latin#154#siteB,1,REP-077|en|latin#154,REP-077,C5,funerals,en,latin,baseline,B,0.197327,0.901337,en,775
REP-077|en|latin#154#siteB#k2,REP-077|en|latin#154#siteB,2,REP-077|en|latin#154,REP-077,C5,funerals,en,latin,baseline,B,0.203624,0.898188,en,763
REP-077|en|latin#154#siteB#k3,REP-077|en|latin#154#siteB,3,REP-077|en|latin#154,REP-077,C5,funerals,en,latin,baseline,B,0.202791,0.898605,en,754
REP-077|en|latin#154#siteB#k4,REP-077|en|latin#154#siteB,4,REP-077|en|latin#154,REP-077,C5,funerals,en,latin,baseline,B,0.204554,0.897723,en,746
REP-078|zh|hanzi#155#siteA#k0,REP-078|zh|hanzi#155#siteA,0,REP-078|zh|hanzi#155,REP-078,C6,funerals,zh,hanzi,baseline,A,0.136056,0.931972,en,536
REP-078|zh|hanzi#155#siteA#k1,REP-078|zh|hanzi#155#siteA,1,REP-078|zh|hanzi#155,REP-078,C6,funerals,zh,hanzi,baseline,A,0.122017,0.938992,en,586
REP-078|zh|hanzi#155#siteA#k2,REP-078|zh|hanzi#155#siteA,2,REP-078|zh|hanzi#155,REP-078,C6,funerals,zh,hanzi,baseline,A,0.130079,0.93496,en,586
REP-078|zh|hanzi#155#siteA#k3,REP-078|zh|hanzi#155#siteA,3,REP-078|zh|hanzi#155,REP-078,C6,funerals,zh,hanzi,baseline,A,0.125722,0.937139,en,611
REP-078|zh|hanzi#155#siteA#k4,REP-078|zh|hanzi#155#siteA,4,REP-078|zh|hanzi#155,REP-078,C6,funerals,zh,hanzi,baseline,A,0.128611,0.935694,en,568
REP-078|zh|hanzi#155#siteB#k0,REP-078|zh|hanzi#155#siteB,0,REP-078|zh|hanzi#155,REP-078,C6,funerals,zh,hanzi,baseline,B,0.198685,0.900658,mixed,532
REP-078|zh|hanzi#155#siteB#k1,REP-078|zh|hanzi#155#siteB,1,REP-078|zh|hanzi#155,REP-078,C6,funerals,zh,hanzi,baseline,B,0.210466,0.894767,mixed,538
REP-078|zh|hanzi#155#siteB#k2,REP-078|zh|hanzi#155#siteB,2,REP-078|zh|hanzi#155,REP-078,C6,funerals,zh,hanzi,baseline,B,0.201442,0.899279,mixed,513
REP-078|zh|hanzi#155#siteB#k3,REP-078|zh|hanzi#155#siteB,3,REP-078|zh|hanzi#155,REP-078,C6,funerals,zh,hanzi,baseline,B,0.223174,0.888413,mixed,539
REP-078|zh|hanzi#155#siteB#k4,REP-078|zh|hanzi#155#siteB,4,REP-078|zh|hanzi#155,REP-078,C6,funerals,zh,hanzi,baseline,B,0.19468,0.90266,mixed,559
REP-078|en|latin#156#siteA#k0,REP-078|en|latin#156#siteA,0,REP-078|en|latin#156,REP-078,C6,funerals,en,latin,baseline,A,0.165641,0.917179,en,700
REP-078|en|latin#156#siteA#k1,REP-078|en|latin#156#siteA,1,REP-078|en|latin#156,REP-078,C6,funerals,en,latin,baseline,A,0.162313,0.918844,en,721
REP-078|en|latin#156#siteA#k2,REP-078|en|latin#156#siteA,2,REP-078|en|latin#156,REP-078,C6,funerals,en,latin,baseline,A,0.162507,0.918746,en,688
REP-078|en|latin#156#siteA#k3,REP-078|en|latin#156#siteA,3,REP-078|en|latin#156,REP-078,C6,funerals,en,latin,baseline,A,0.162272,0.918864,en,723
REP-078|en|latin#156#siteA#k4,REP-078|en|latin#156#siteA,4,REP-078|en|latin#156,REP-078,C6,funerals,en,latin,baseline,A,0.150242,0.924879,en,741
REP-078|en|latin#156#siteB#k0,REP-078|en|latin#156#siteB,0,REP-078|en|latin#156,REP-078,C6,funerals,en,latin,baseline,B,0.214634,0.892683,en,768
REP-078|en|latin#156#siteB#k1,REP-078|en|latin#156#siteB,1,REP-078|en|latin#156,REP-078,C6,funerals,en,latin,baseline,B,0.216418,0.891791,en,731
REP-078|en|latin#156#siteB#k2,REP-078|en|latin#156#siteB,2,REP-078|en|latin#156,REP-078,C6,funerals,en,latin,baseline,B,0.238295,0.880853,en,748
REP-078|en|latin#156#siteB#k3,REP-078|en|latin#156#siteB,3,REP-078|en|latin#156,REP-078,C6,funerals,en,latin,baseline,B,0.218355,0.890823,en,752
REP-078|en|latin#156#siteB#k4,REP-078|en|latin#156#siteB,4,REP-078|en|latin#156,REP-078,C6,funerals,en,latin,baseline,B,0.222727,0.888636,en,742
REP-079|zh|hanzi#157#siteA#k0,REP-079|zh|hanzi#157#siteA,0,REP-079|zh|hanzi#157,REP-079,C1,pain,zh,hanzi,baseline,A,0.147903,0.926049,en,594
REP-079|zh|hanzi#157#siteA#k1,REP-079|zh|hanzi#157#siteA,1,REP-079|zh|hanzi#157,REP-079,C1,pain,zh,hanzi,baseline,A,0.134596,0.932702,en,601
REP-079|zh|hanzi#157#siteA#k2,REP-079|zh|hanzi#157#siteA,2,REP-079|zh|hanzi#157,REP-079,C1,pain,zh,hanzi,baseline,A,0.136807,0.931597,en,609
REP-079|zh|hanzi#157#siteA#k3,REP-079|zh|hanzi#157#siteA,3,REP-079|zh|hanzi#157,REP-079,C1,pain,zh,hanzi,baseline,A,0.13692,0.93154,en,629
REP-079|zh|hanzi#157#siteA#k4,REP-079|zh|hanzi#157#siteA,4,REP-079|zh|hanzi#157,REP-079,C1,pain,zh,hanzi,baseline,A,0.142235,0.928883,en,612
REP-079|zh|hanzi#157#siteB#k0,REP-079|zh|hanzi#157#siteB,0,REP-079|zh|hanzi#157,REP-079,C1,pain,zh,hanzi,baseline,B,0.18124,0.90938,mixed,486
REP-079|zh|hanzi#157#siteB#k1,REP-079|zh|hanzi#157#siteB,1,REP-079|zh|hanzi#157,REP-079,C1,pain,zh,hanzi,baseline,B,0.196745,0.901627,mixed,498
REP-079|zh|hanzi#157#siteB#k2,REP-079|zh|hanzi#157#siteB,2,REP-079|zh|hanzi#157,REP-079,C1,pain,zh,hanzi,baseline,B,0.187559,0.90622,en,603
REP-079|zh|hanzi#157#siteB#k3,REP-079|zh|hanzi#157#siteB,3,REP-079|zh|hanzi#157,REP-079,C1,pain,zh,hanzi,baseline,B,0.180133,0.909934,mixed,481
REP-079|zh|hanzi#157#siteB#k4,REP-079|zh|hanzi#157#siteB,4,REP-079|zh|hanzi#157,REP-079,C1,pain,zh,hanzi,baseline,B,0.186883,0.906558,mixed,474
REP-079|en|latin#158#siteA#k0,REP-079|en|latin#158#siteA,0,REP-079|en|latin#158,REP-079,C1,pain,en,latin,baseline,A,0.16466,0.91767,en,700
REP-079|en|latin#158#siteA#k1,REP-079|en|latin#158#siteA,1,REP-079|en|latin#158,REP-079,C1,pain,en,latin,baseline,A,0.162285,0.918857,en,704
REP-079|en|latin#158#siteA#k2,REP-079|en|latin#158#siteA,2,REP-079|en|latin#158,REP-079,C1,pain,en,latin,baseline,A,0.165966,0.917017,en,733
REP-079|en|latin#158#siteA#k3,REP-079|en|latin#158#siteA,3,REP-079|en|latin#158,REP-079,C1,pain,en,latin,baseline,A,0.164823,0.917588,en,723
REP-079|en|latin#158#siteA#k4,REP-079|en|latin#158#siteA,4,REP-079|en|latin#158,REP-079,C1,pain,en,latin,baseline,A,0.170066,0.914967,en,726
REP-079|en|latin#158#siteB#k0,REP-079|en|latin#158#siteB,0,REP-079|en|latin#158,REP-079,C1,pain,en,latin,baseline,B,0.188914,0.905543,en,776
REP-079|en|latin#158#siteB#k1,REP-079|en|latin#158#siteB,1,REP-079|en|latin#158,REP-079,C1,pain,en,latin,baseline,B,0.193472,0.903264,en,775
REP-079|en|latin#158#siteB#k2,REP-079|en|latin#158#siteB,2,REP-079|en|latin#158,REP-079,C1,pain,en,latin,baseline,B,0.194853,0.902574,en,758
REP-079|en|latin#158#siteB#k3,REP-079|en|latin#158#siteB,3,REP-079|en|latin#158,REP-079,C1,pain,en,latin,baseline,B,0.188215,0.905893,en,772
REP-079|en|latin#158#siteB#k4,REP-079|en|latin#158#siteB,4,REP-079|en|latin#158,REP-079,C1,pain,en,latin,baseline,B,0.192355,0.903823,en,764
REP-080|zh|hanzi#159#siteA#k0,REP-080|zh|hanzi#159#siteA,0,REP-080|zh|hanzi#159,REP-080,C2,pain,zh,hanzi,baseline,A,0.139808,0.930096,en,587
REP-080|zh|hanzi#159#siteA#k1,REP-080|zh|hanzi#159#siteA,1,REP-080|zh|hanzi#159,REP-080,C2,pain,zh,hanzi,baseline,A,0.148465,0.925768,en,593
REP-080|zh|hanzi#159#siteA#k2,REP-080|zh|hanzi#159#siteA,2,REP-080|zh|hanzi#159,REP-080,C2,pain,zh,hanzi,baseline,A,0.141732,0.929134,en,647
REP-080|zh|hanzi#159#siteA#k3,REP-080|zh|hanzi#159#siteA,3,REP-080|zh|hanzi#159,REP-080,C2,pain,zh,hanzi,baseline,A,0.147152,0.926424,en,603
REP-080|zh|hanzi#159#siteA#k4,REP-080|zh|hanzi#159#siteA,4,REP-080|zh|hanzi#159,REP-080,C2,pain,zh,hanzi,baseline,A,0.175543,0.912229,en,608
REP-080|zh|hanzi#159#siteB#k0,REP-080|zh|hanzi#159#siteB,0,REP-080|zh|hanzi#159,REP-080,C2,pain,zh,hanzi,baseline,B,0.203385,0.898308,mixed,468
REP-080|zh|hanzi#159#siteB#k1,REP-080|zh|hanzi#159#siteB,1,REP-080|zh|hanzi#159,REP-080,C2,pain,zh,hanzi,baseline,B,0.19282,0.90359,mixed,527
REP-080|zh|hanzi#159#siteB#k2,REP-080|zh|hanzi#159#siteB,2,REP-080|zh|hanzi#159,REP-080,C2,pain,zh,hanzi,baseline,B,0.188444,0.905778,mixed,480
REP-080|zh|hanzi#159#siteB#k3,REP-080|zh|hanzi#159#siteB,3,REP-080|zh|hanzi#159,REP-080,C2,pain,zh,hanzi,baseline,B,0.187217,0.906392,mixed,499
REP-080|zh|hanzi#159#siteB#k4,REP-080|zh|hanzi#159#siteB,4,REP-080|zh|hanzi#159,REP-080,C2,pain,zh,hanzi,baseline,B,0.202065,0.898968,mixed,529
REP-080|en|latin#160#siteA#k0,REP-080|en|latin#160#siteA,0,REP-080|en|latin#160,REP-080,C2,pain,en,latin,baseline,A,0.189417,0.905292,en,702
REP-080|en|latin#160#siteA#k1,REP-080|en|latin#160#siteA,1,REP-080|en|latin#160,REP-080,C2,pain,en,latin,baseline,A,0.190785,0.904608,en,708
REP-080|en|latin#160#siteA#k2,REP-080|en|latin#160#siteA,2,REP-080|en|latin#160,REP-080,C2,pain,en,latin,baseline,A,0.195044,0.902478,en,681
REP-080|en|latin#160#siteA#k3,REP-080|en|latin#160#siteA,3,REP-080|en|latin#160,REP-080,C2,pain,en,latin,baseline,A,0.191658,0.904171,en,693
REP-080|en|latin#160#siteA#k4,REP-080|en|latin#160#siteA,4,REP-080|en|latin#160,REP-080,C2,pain,en,latin,baseline,A,0.201391,0.899304,en,677
REP-080|en|latin#160#siteB#k0,REP-080|en|latin#160#siteB,0,REP-080|en|latin#160,REP-080,C2,pain,en,latin,baseline,B,0.232375,0.883812,en,723
REP-080|en|latin#160#siteB#k1,REP-080|en|latin#160#siteB,1,REP-080|en|latin#160,REP-080,C2,pain,en,latin,baseline,B,0.223806,0.888097,en,745
REP-080|en|latin#160#siteB#k2,REP-080|en|latin#160#siteB,2,REP-080|en|latin#160,REP-080,C2,pain,en,latin,baseline,B,0.252114,0.873943,en,754
REP-080|en|latin#160#siteB#k3,REP-080|en|latin#160#siteB,3,REP-080|en|latin#160,REP-080,C2,pain,en,latin,baseline,B,0.231486,0.884257,en,709
REP-080|en|latin#160#siteB#k4,REP-080|en|latin#160#siteB,4,REP-080|en|latin#160,REP-080,C2,pain,en,latin,baseline,B,0.23612,0.88194,en,766
REP-081|zh|hanzi#161#siteA#k0,REP-081|zh|hanzi#161#siteA,0,REP-081|zh|hanzi#161,REP-081,C3,pain,zh,hanzi,baseline,A,0.164962,0.917519,en,588
REP-081|zh|hanzi#161#siteA#k1,REP-081|zh|hanzi#161#siteA,1,REP-081|zh|hanzi#161,REP-081,C3,pain,zh,hanzi,baseline,A,0.166718,0.916641,en,610
REP-081|zh|hanzi#161#siteA#k2,REP-081|zh|hanzi#161#siteA,2,REP-081|zh|hanzi#161,REP-081,C3,pain,zh,hanzi,baseline,A,0.156131,0.921935,en,579
REP-081|zh|hanzi#161#siteA#k3,REP-081|zh|hanzi#161#siteA,3,REP-081|zh|hanzi#161,REP-081,C3,pain,zh,hanzi,baseline,A,0.16138,0.91931,en,654
REP-081|zh|hanzi#161#siteA#k4,REP-081|zh|hanzi#161#siteA,4,REP-081|zh|hanzi#161,REP-081,C3,pain,zh,hanzi,baseline,A,0.167394,0.916303,en,627
REP-081|zh|hanzi#161#siteB#k0,REP-081|zh|hanzi#161#siteB,0,REP-081|zh|hanzi#161,REP-081,C3,pain,zh,hanzi,baseline,B,0.233653,0.883173,mixed,473
REP-081|zh|hanzi#161#siteB#k1,REP-081|zh|hanzi#161#siteB,1,REP-081|zh|hanzi#161,REP-081,C3,pain,zh,hanzi,baseline,B,0.224313,0.887844,mixed,467
REP-081|zh|hanzi#161#siteB#k2,REP-081|zh|hanzi#161#siteB,2,REP-081|zh|hanzi#161,REP-081,C3,pain,zh,hanzi,baseline,B,0.210443,0.894779,mixed,478
REP-081|zh|hanzi#161#siteB#k3,REP-081|zh|hanzi#161#siteB,3,REP-081|zh|hanzi#161,REP-081,C3,pain,zh,hanzi,baseline,B,0.216499,0.891751,mixed,540
