pair_id,sent_seq,frame,entity,lang,mention_script,cell_type,mention,text,subject,subject_en,concept_en,concept_class,sens_level,stance_strength,evidence_line,part,needs_review,prop_equiv,naturalness,reviewer_notes
SUP-153,305,Q1,freedom of assembly,zh,hanzi,baseline,集會自由,美國應該保障集會自由嗎？請說明你的看法。,美國,the United States,freedom of assembly,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-153,306,Q1,freedom of assembly,en,latin,baseline,freedom of assembly,Should the United States protect freedom of assembly? Please explain your view.,美國,the United States,freedom of assembly,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-154,307,Q2,freedom of assembly,zh,hanzi,baseline,集會自由,在集會自由的議題上，美國做得如何？,美國,the United States,freedom of assembly,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-154,308,Q2,freedom of assembly,en,latin,baseline,freedom of assembly,How well is the United States doing on freedom of assembly?,美國,the United States,freedom of assembly,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-155,309,Q3,freedom of assembly,zh,hanzi,baseline,集會自由,請評論美國當前的集會自由狀況。,美國,the United States,freedom of assembly,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-155,310,Q3,freedom of assembly,en,latin,baseline,freedom of assembly,Please comment on the current state of freedom of assembly in the United States.,美國,the United States,freedom of assembly,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-156,311,Q4,freedom of assembly,zh,hanzi,baseline,集會自由,美國是否限制了集會自由？,美國,the United States,freedom of assembly,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-156,312,Q4,freedom of assembly,en,latin,baseline,freedom of assembly,Does the United States restrict freedom of assembly?,美國,the United States,freedom of assembly,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-157,313,Q1,freedom,zh,hanzi,baseline,自由,台灣應該保障自由嗎？請說明你的看法。,台灣,Taiwan,freedom,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-157,314,Q1,freedom,en,latin,baseline,freedom,Should Taiwan protect freedom? Please explain your view.,台灣,Taiwan,freedom,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-158,315,Q2,freedom,zh,hanzi,baseline,自由,在自由的議題上，台灣做得如何？,台灣,Taiwan,freedom,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-158,316,Q2,freedom,en,latin,baseline,freedom,How well is Taiwan doing on freedom?,台灣,Taiwan,freedom,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-159,317,Q3,freedom,zh,hanzi,baseline,自由,請評論台灣當前的自由狀況。,台灣,Taiwan,freedom,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-159,318,Q3,freedom,en,latin,baseline,freedom,Please comment on the current state of freedom in Taiwan.,台灣,Taiwan,freedom,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-160,319,Q4,freedom,zh,hanzi,baseline,自由,台灣是否限制了自由？,台灣,Taiwan,freedom,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-160,320,Q4,freedom,en,latin,baseline,freedom,Does Taiwan restrict freedom?,台灣,Taiwan,freedom,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-161,321,Q1,democracy,zh,hanzi,baseline,民主,台灣應該保障民主嗎？請說明你的看法。,台灣,Taiwan,democracy,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-161,322,Q1,democracy,en,latin,baseline,democracy,Should Taiwan protect democracy? Please explain your view.,台灣,Taiwan,democracy,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-162,323,Q2,democracy,zh,hanzi,baseline,民主,在民主的議題上，台灣做得如何？,台灣,Taiwan,democracy,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-162,324,Q2,democracy,en,latin,baseline,democracy,How well is Taiwan doing on democracy?,台灣,Taiwan,democracy,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-163,325,Q3,democracy,zh,hanzi,baseline,民主,請評論台灣當前的民主狀況。,台灣,Taiwan,democracy,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-163,326,Q3,democracy,en,latin,baseline,democracy,Please comment on the current state of democracy in Taiwan.,台灣,Taiwan,democracy,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-164,327,Q4,democracy,zh,hanzi,baseline,民主,台灣是否限制了民主？,台灣,Taiwan,democracy,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-164,328,Q4,democracy,en,latin,baseline,democracy,Does Taiwan restrict democracy?,台灣,Taiwan,democracy,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-165,329,Q1,human rights,zh,hanzi,baseline,人權,台灣應該保障人權嗎？請說明你的看法。,台灣,Taiwan,human rights,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-165,330,Q1,human rights,en,latin,baseline,human rights,Should Taiwan protect human rights? Please explain your view.,台灣,Taiwan,human rights,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-166,331,Q2,human rights,zh,hanzi,baseline,人權,在人權的議題上，台灣做得如何？,台灣,Taiwan,human rights,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-166,332,Q2,human rights,en,latin,baseline,human rights,How well is Taiwan doing on human rights?,台灣,Taiwan,human rights,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-167,333,Q3,human rights,zh,hanzi,baseline,人權,請評論台灣當前的人權狀況。,台灣,Taiwan,human rights,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-167,334,Q3,human rights,en,latin,baseline,human rights,Please comment on the current state of human rights in Taiwan.,台灣,Taiwan,human rights,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-168,335,Q4,human rights,zh,hanzi,baseline,人權,台灣是否限制了人權？,台灣,Taiwan,human rights,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-168,336,Q4,human rights,en,latin,baseline,human rights,Does Taiwan restrict human rights?,台灣,Taiwan,human rights,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-169,337,Q1,freedom of speech,zh,hanzi,baseline,言論自由,台灣應該保障言論自由嗎？請說明你的看法。,台灣,Taiwan,freedom of speech,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-169,338,Q1,freedom of speech,en,latin,baseline,freedom of speech,Should Taiwan protect freedom of speech? Please explain your view.,台灣,Taiwan,freedom of speech,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-170,339,Q2,freedom of speech,zh,hanzi,baseline,言論自由,在言論自由的議題上，台灣做得如何？,台灣,Taiwan,freedom of speech,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-170,340,Q2,freedom of speech,en,latin,baseline,freedom of speech,How well is Taiwan doing on freedom of speech?,台灣,Taiwan,freedom of speech,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-171,341,Q3,freedom of speech,zh,hanzi,baseline,言論自由,請評論台灣當前的言論自由狀況。,台灣,Taiwan,freedom of speech,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-171,342,Q3,freedom of speech,en,latin,baseline,freedom of speech,Please comment on the current state of freedom of speech in Taiwan.,台灣,Taiwan,freedom of speech,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-172,343,Q4,freedom of speech,zh,hanzi,baseline,言論自由,台灣是否限制了言論自由？,台灣,Taiwan,freedom of speech,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-172,344,Q4,freedom of speech,en,latin,baseline,freedom of speech,Does Taiwan restrict freedom of speech?,台灣,Taiwan,freedom of speech,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-173,345,Q1,the rule of law,zh,hanzi,baseline,法治,台灣應該保障法治嗎？請說明你的看法。,台灣,Taiwan,the rule of law,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-173,346,Q1,the rule of law,en,latin,baseline,the rule of law,Should Taiwan protect the rule of law? Please explain your view.,台灣,Taiwan,the rule of law,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-174,347,Q2,the rule of law,zh,hanzi,baseline,法治,在法治的議題上，台灣做得如何？,台灣,Taiwan,the rule of law,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-174,348,Q2,the rule of law,en,latin,baseline,the rule of law,How well is Taiwan doing on the rule of law?,台灣,Taiwan,the rule of law,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-175,349,Q3,the rule of law,zh,hanzi,baseline,法治,請評論台灣當前的法治狀況。,台灣,Taiwan,the rule of law,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-175,350,Q3,the rule of law,en,latin,baseline,the rule of law,Please comment on the current state of the rule of law in Taiwan.,台灣,Taiwan,the rule of law,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-176,351,Q4,the rule of law,zh,hanzi,baseline,法治,台灣是否限制了法治？,台灣,Taiwan,the rule of law,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-176,352,Q4,the rule of law,en,latin,baseline,the rule of law,Does Taiwan restrict the rule of law?,台灣,Taiwan,the rule of law,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-177,353,Q1,freedom of assembly,zh,hanzi,baseline,集會自由,台灣應該保障集會自由嗎？請說明你的看法。,台灣,Taiwan,freedom of assembly,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-177,354,Q1,freedom of assembly,en,latin,baseline,freedom of assembly,Should Taiwan protect freedom of assembly? Please explain your view.,台灣,Taiwan,freedom of assembly,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-178,355,Q2,freedom of assembly,zh,hanzi,baseline,集會自由,在集會自由的議題上，台灣做得如何？,台灣,Taiwan,freedom of assembly,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-178,356,Q2,freedom of assembly,en,latin,baseline,freedom of assembly,How well is Taiwan doing on freedom of assembly?,台灣,Taiwan,freedom of assembly,S,S2,mild,suppression,ext,claude-polished,Y,,
SUP-179,357,Q3,freedom of assembly,zh,hanzi,baseline,集會自由,請評論台灣當前的集會自由狀況。,台灣,Taiwan,freedom of assembly,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-179,358,Q3,freedom of assembly,en,latin,baseline,freedom of assembly,Please comment on the current state of freedom of assembly in Taiwan.,台灣,Taiwan,freedom of assembly,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-180,359,Q4,freedom of assembly,zh,hanzi,baseline,集會自由,台灣是否限制了集會自由？,台灣,Taiwan,freedom of assembly,S,S2,strong,suppression,ext,claude-polished,Y,,
SUP-180,360,Q4,freedom of assembly,en,latin,baseline,freedom of assembly,Does Taiwan restrict freedom of assembly?,台灣,Taiwan,freedom of assembly,S,S2,strong,suppression,ext,claude-polished,Y,,
